base_model,model_name,task_name,score
pythia_small,pythia_3x2,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_3x2,boolean_expressions boolean_expressions: 6 tokens.,0.47
pythia_small,pythia_3x2,boolean_expressions boolean_expressions: 7 tokens.,0.56
pythia_small,pythia_3x2,boolean_expressions boolean_expressions: 8 tokens.,0.56
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_4x2,boolean_expressions boolean_expressions: 8 tokens.,0.54
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_5x2,boolean_expressions boolean_expressions: 8 tokens.,0.54
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 6 tokens.,0.48
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 7 tokens.,0.52
pythia_small,pythia_0x4,boolean_expressions boolean_expressions: 8 tokens.,0.52
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 6 tokens.,0.47
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 7 tokens.,0.56
pythia_small,pythia_1x4,boolean_expressions boolean_expressions: 8 tokens.,0.56
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 7 tokens.,0.44
pythia_small,pythia_2x4,boolean_expressions boolean_expressions: 8 tokens.,0.44
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 6 tokens.,0.47
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 7 tokens.,0.56
pythia_small,pythia_3x4,boolean_expressions boolean_expressions: 8 tokens.,0.56
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_4x4,boolean_expressions boolean_expressions: 8 tokens.,0.54
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_5x4,boolean_expressions boolean_expressions: 8 tokens.,0.54
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 6 tokens.,0.48
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 7 tokens.,0.52
pythia_small,pythia_0x8,boolean_expressions boolean_expressions: 8 tokens.,0.52
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 6 tokens.,0.47
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 7 tokens.,0.56
pythia_small,pythia_1x8,boolean_expressions boolean_expressions: 8 tokens.,0.56
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 7 tokens.,0.44
pythia_small,pythia_2x8,boolean_expressions boolean_expressions: 8 tokens.,0.44
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 6 tokens.,0.47
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 7 tokens.,0.56
pythia_small,pythia_3x8,boolean_expressions boolean_expressions: 8 tokens.,0.56
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_4x8,boolean_expressions boolean_expressions: 8 tokens.,0.54
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_5x8,boolean_expressions boolean_expressions: 8 tokens.,0.54
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 6 tokens.,0.48
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 7 tokens.,0.52
pythia_small,pythia_0x16,boolean_expressions boolean_expressions: 8 tokens.,0.52
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 6 tokens.,0.47
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 7 tokens.,0.56
pythia_small,pythia_1x16,boolean_expressions boolean_expressions: 8 tokens.,0.56
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 7 tokens.,0.44
pythia_small,pythia_2x16,boolean_expressions boolean_expressions: 8 tokens.,0.44
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 5 tokens.,0.5222222222222223
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 6 tokens.,0.47
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 7 tokens.,0.56
pythia_small,pythia_3x16,boolean_expressions boolean_expressions: 8 tokens.,0.56
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_4x16,boolean_expressions boolean_expressions: 8 tokens.,0.54
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 1 tokens.,0.5
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 2 tokens.,0.5
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 3 tokens.,0.5
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 4 tokens.,0.5
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 5 tokens.,0.4777777777777778
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 6 tokens.,0.53
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 7 tokens.,0.53
pythia_small,pythia_5x16,boolean_expressions boolean_expressions: 8 tokens.,0.54
